ticker,report_date,filing_date,accept_et,timing,source
FANG,2026-02-23,2026-02-23,2026-02-23 16:05 ET,amc,8k
FANG,2026-05-04,2026-05-04,2026-05-04 16:06 ET,amc,8k
FAST,2018-01-17,2018-01-17,2018-01-17 02:28 ET,bmo,8k
FAST,2018-04-11,2018-04-11,2018-04-11 03:28 ET,bmo,8k
FAST,2018-07-11,2018-07-11,2018-07-11 03:47 ET,bmo,8k
FAST,2018-10-10,2018-10-10,2018-10-10 04:11 ET,bmo,8k
FAST,2019-01-17,2019-01-17,2019-01-17 02:40 ET,bmo,8k
FAST,2019-04-11,2019-04-11,2019-04-11 03:34 ET,bmo,8k
FAST,2019-07-11,2019-07-11,2019-07-11 03:46 ET,bmo,8k
FAST,2019-10-11,2019-10-11,2019-10-11 04:19 ET,bmo,8k
FAST,2020-01-17,2020-01-17,2020-01-17 03:30 ET,bmo,8k
FAST,2020-04-14,2020-04-14,2020-04-14 04:51 ET,bmo,8k
FAST,2020-07-14,2020-07-14,2020-07-14 04:27 ET,bmo,8k
FAST,2020-10-13,2020-10-13,2020-10-13 03:27 ET,bmo,8k
FAST,2021-01-20,2021-01-20,2021-01-20 03:22 ET,bmo,8k
FAST,2021-04-13,2021-04-13,2021-04-13 03:42 ET,bmo,8k
FAST,2021-07-13,2021-07-13,2021-07-13 04:38 ET,bmo,8k
FAST,2021-10-12,2021-10-12,2021-10-12 03:36 ET,bmo,8k
FAST,2022-01-19,2022-01-19,2022-01-19 02:25 ET,bmo,8k
FAST,2022-04-13,2022-04-13,2022-04-13 03:48 ET,bmo,8k
FAST,2022-07-13,2022-07-13,2022-07-13 03:50 ET,bmo,8k
FAST,2022-10-13,2022-10-13,2022-10-13 03:59 ET,bmo,8k
FAST,2023-01-19,2023-01-19,2023-01-19 02:41 ET,bmo,8k
FAST,2023-04-13,2023-04-13,2023-04-13 03:53 ET,bmo,8k
FAST,2023-07-13,2023-07-13,2023-07-13 03:44 ET,bmo,8k
FAST,2023-10-12,2023-10-12,2023-10-12 03:48 ET,bmo,8k
FAST,2024-01-18,2024-01-18,2024-01-18 02:48 ET,bmo,8k
FAST,2024-04-11,2024-04-11,2024-04-11 03:43 ET,bmo,8k
FAST,2024-07-12,2024-07-12,2024-07-12 03:43 ET,bmo,8k
FAST,2024-10-11,2024-10-11,2024-10-11 03:42 ET,bmo,8k
FAST,2025-01-17,2025-01-17,2025-01-17 02:30 ET,bmo,8k
FAST,2025-04-11,2025-04-11,2025-04-11 03:35 ET,bmo,8k
FAST,2025-07-14,2025-07-14,2025-07-14 03:19 ET,bmo,8k
FAST,2025-10-14,2025-10-14,2025-10-14 05:20 ET,bmo,8k
FAST,2026-01-20,2026-01-20,2026-01-20 03:17 ET,bmo,8k
FAST,2026-04-13,2026-04-13,2026-04-13 04:07 ET,bmo,8k
FAST,2026-07-14,2026-07-14,2026-07-14 04:01 ET,bmo,8k
FER,2024-05-13,2024-05-13,2024-05-13 16:26 ET,amc,6k
FER,2024-07-15,2024-07-15,2024-07-15 09:09 ET,bmo,6k
FER,2024-10-17,2024-10-17,2024-10-17 08:06 ET,bmo,6k
FER,2025-02-11,2025-02-11,2025-02-11 07:47 ET,bmo,6k
FER,2025-04-28,2025-04-28,2025-04-28 10:11 ET,intraday,6k
FER,2025-07-09,2025-07-09,2025-07-09 07:31 ET,bmo,6k
FER,2025-10-07,2025-10-07,2025-10-07 13:15 ET,intraday,6k
FER,2026-02-25,2026-02-25,2026-02-25 17:24 ET,amc,6k
FER,2026-04-16,2026-04-16,2026-04-16 09:31 ET,intraday,6k
FER,2026-07-15,2026-07-15,2026-07-15 15:46 ET,intraday,6k
FTNT,2018-02-05,2018-02-05,2018-02-05 16:19 ET,amc,8k
FTNT,2018-05-03,2018-05-03,2018-05-03 16:20 ET,amc,8k
FTNT,2018-08-01,2018-08-01,2018-08-01 16:19 ET,amc,8k
FTNT,2018-11-01,2018-11-01,2018-11-01 16:18 ET,amc,8k
FTNT,2019-02-06,2019-02-06,2019-02-06 16:22 ET,amc,8k
FTNT,2019-05-02,2019-05-02,2019-05-02 16:19 ET,amc,8k
FTNT,2019-08-01,2019-08-01,2019-08-01 16:16 ET,amc,8k
FTNT,2019-10-31,2019-10-31,2019-10-31 16:15 ET,amc,8k
FTNT,2020-02-06,2020-02-06,2020-02-06 16:14 ET,amc,8k
FTNT,2020-05-06,2020-05-06,2020-05-06 16:13 ET,amc,8k
FTNT,2020-08-06,2020-08-06,2020-08-06 16:10 ET,amc,8k
FTNT,2020-10-29,2020-10-29,2020-10-29 16:09 ET,amc,8k
FTNT,2021-02-04,2021-02-04,2021-02-04 16:11 ET,amc,8k
FTNT,2021-04-29,2021-04-29,2021-04-29 16:09 ET,amc,8k
FTNT,2021-07-29,2021-07-29,2021-07-29 16:07 ET,amc,8k
FTNT,2021-11-04,2021-11-04,2021-11-04 16:11 ET,amc,8k
FTNT,2022-02-03,2022-02-03,2022-02-03 16:11 ET,amc,8k
FTNT,2022-05-04,2022-05-04,2022-05-04 16:11 ET,amc,8k
FTNT,2022-08-03,2022-08-03,2022-08-03 16:09 ET,amc,8k
FTNT,2022-11-02,2022-11-02,2022-11-02 16:09 ET,amc,8k
FTNT,2023-02-07,2023-02-07,2023-02-07 16:08 ET,amc,8k
FTNT,2023-05-04,2023-05-04,2023-05-04 16:09 ET,amc,8k
FTNT,2023-08-03,2023-08-03,2023-08-03 16:11 ET,amc,8k
FTNT,2023-11-02,2023-11-02,2023-11-02 16:11 ET,amc,8k
FTNT,2024-02-06,2024-02-06,2024-02-06 16:10 ET,amc,8k
FTNT,2024-05-02,2024-05-02,2024-05-02 16:09 ET,amc,8k
FTNT,2024-08-06,2024-08-06,2024-08-06 16:07 ET,amc,8k
FTNT,2024-11-07,2024-11-07,2024-11-07 16:10 ET,amc,8k
FTNT,2025-02-06,2025-02-06,2025-02-06 16:09 ET,amc,8k
FTNT,2025-05-07,2025-05-07,2025-05-07 16:11 ET,amc,8k
FTNT,2025-08-06,2025-08-06,2025-08-06 16:11 ET,amc,8k
FTNT,2025-11-05,2025-11-05,2025-11-05 16:09 ET,amc,8k
FTNT,2026-02-05,2026-02-05,2026-02-05 16:07 ET,amc,8k
FTNT,2026-05-06,2026-05-06,2026-05-06 16:10 ET,amc,8k
FTNT,2026-07-29,2026-07-29,2026-07-29 16:08 ET,amc,8k
GEHC,2023-01-30,2023-01-30,2023-01-30 01:22 ET,bmo,8k
GEHC,2023-04-25,2023-04-25,2023-04-25 02:24 ET,bmo,8k
GEHC,2023-07-25,2023-07-25,2023-07-25 02:39 ET,bmo,8k
GEHC,2023-10-31,2023-10-31,2023-10-31 02:32 ET,bmo,8k
GEHC,2024-02-06,2024-02-06,2024-02-06 01:25 ET,bmo,8k
GEHC,2024-04-30,2024-04-30,2024-04-30 02:25 ET,bmo,8k
GEHC,2024-07-31,2024-07-31,2024-07-31 02:25 ET,bmo,8k
GEHC,2024-10-30,2024-10-30,2024-10-30 02:31 ET,bmo,8k
GEHC,2025-02-13,2025-02-13,2025-02-13 01:25 ET,bmo,8k
GEHC,2025-04-30,2025-04-30,2025-04-30 02:25 ET,bmo,8k
GEHC,2025-07-30,2025-07-30,2025-07-30 02:25 ET,bmo,8k
GEHC,2025-10-29,2025-10-29,2025-10-29 02:25 ET,bmo,8k
GEHC,2026-02-04,2026-02-04,2026-02-04 01:25 ET,bmo,8k
GEHC,2026-04-29,2026-04-29,2026-04-29 02:25 ET,bmo,8k
GEHC,2026-07-29,2026-07-29,2026-07-29 02:25 ET,bmo,8k
GILD,2018-02-06,2018-02-06,2018-02-06 16:05 ET,amc,8k
GILD,2018-05-01,2018-05-01,2018-05-01 16:03 ET,amc,8k
GILD,2018-07-25,2018-07-25,2018-07-25 16:04 ET,amc,8k
GILD,2018-10-25,2018-10-25,2018-10-25 16:08 ET,amc,8k
GILD,2019-02-04,2019-02-04,2019-02-04 16:04 ET,amc,8k
GILD,2019-05-02,2019-05-02,2019-05-02 16:05 ET,amc,8k
GILD,2019-07-30,2019-07-30,2019-07-30 16:07 ET,amc,8k
GILD,2019-10-24,2019-10-24,2019-10-24 18:45 ET,amc,8k
GILD,2020-02-04,2020-02-04,2020-02-04 16:06 ET,amc,8k
GILD,2020-04-30,2020-04-30,2020-04-30 16:08 ET,amc,8k
GILD,2020-07-30,2020-07-30,2020-07-30 18:57 ET,amc,8k
GILD,2020-10-28,2020-10-28,2020-10-28 16:09 ET,amc,8k
GILD,2021-02-04,2021-02-04,2021-02-04 16:05 ET,amc,8k
GILD,2021-04-29,2021-04-29,2021-04-29 16:06 ET,amc,8k
GILD,2021-07-29,2021-07-29,2021-07-29 16:05 ET,amc,8k
GILD,2021-10-28,2021-10-28,2021-10-28 16:09 ET,amc,8k
GILD,2022-02-01,2022-02-01,2022-02-01 16:07 ET,amc,8k
GILD,2022-04-28,2022-04-28,2022-04-28 16:07 ET,amc,8k
GILD,2022-08-02,2022-08-02,2022-08-02 16:05 ET,amc,8k
GILD,2022-10-27,2022-10-27,2022-10-27 16:04 ET,amc,8k
GILD,2023-02-02,2023-02-02,2023-02-02 16:03 ET,amc,8k
GILD,2023-04-27,2023-04-27,2023-04-27 16:05 ET,amc,8k
GILD,2023-08-03,2023-08-03,2023-08-03 16:07 ET,amc,8k
GILD,2023-11-07,2023-11-07,2023-11-07 16:03 ET,amc,8k
GILD,2024-02-06,2024-02-06,2024-02-06 16:04 ET,amc,8k
GILD,2024-04-25,2024-04-25,2024-04-25 16:04 ET,amc,8k
GILD,2024-08-08,2024-08-08,2024-08-08 16:06 ET,amc,8k
GILD,2024-11-06,2024-11-06,2024-11-06 16:09 ET,amc,8k
GILD,2025-02-11,2025-02-11,2025-02-11 16:04 ET,amc,8k
GILD,2025-04-24,2025-04-24,2025-04-24 16:03 ET,amc,8k
GILD,2025-08-07,2025-08-07,2025-08-07 16:26 ET,amc,8k
GILD,2025-10-30,2025-10-30,2025-10-30 16:04 ET,amc,8k
GILD,2026-02-10,2026-02-10,2026-02-10 16:02 ET,amc,8k
GILD,2026-05-07,2026-05-07,2026-05-07 16:03 ET,amc,8k
GOOG,2018-02-01,2018-02-01,2018-02-01 16:01 ET,amc,8k
GOOG,2018-04-23,2018-04-23,2018-04-23 16:01 ET,amc,8k
GOOG,2018-07-23,2018-07-23,2018-07-23 16:02 ET,amc,8k
GOOG,2018-10-25,2018-10-25,2018-10-25 16:01 ET,amc,8k
GOOG,2019-02-04,2019-02-04,2019-02-04 16:01 ET,amc,8k
GOOG,2019-04-29,2019-04-29,2019-04-29 16:01 ET,amc,8k
GOOG,2019-07-25,2019-07-25,2019-07-25 16:01 ET,amc,8k
GOOG,2019-10-28,2019-10-28,2019-10-28 16:03 ET,amc,8k
GOOG,2020-02-03,2020-02-03,2020-02-03 16:02 ET,amc,8k
GOOG,2020-04-28,2020-04-28,2020-04-28 16:01 ET,amc,8k
GOOG,2020-07-30,2020-07-30,2020-07-30 18:40 ET,amc,8k
GOOG,2020-10-29,2020-10-29,2020-10-29 16:01 ET,amc,8k
GOOG,2021-02-02,2021-02-02,2021-02-02 16:01 ET,amc,8k
GOOG,2021-04-27,2021-04-27,2021-04-27 16:01 ET,amc,8k
GOOG,2021-07-27,2021-07-27,2021-07-27 16:36 ET,amc,8k
GOOG,2021-10-26,2021-10-26,2021-10-26 16:01 ET,amc,8k
GOOG,2022-02-01,2022-02-01,2022-02-01 16:01 ET,amc,8k
GOOG,2022-04-26,2022-04-26,2022-04-26 16:01 ET,amc,8k
GOOG,2022-07-26,2022-07-26,2022-07-26 16:02 ET,amc,8k
GOOG,2022-10-25,2022-10-25,2022-10-25 16:01 ET,amc,8k
GOOG,2023-02-02,2023-02-02,2023-02-02 16:01 ET,amc,8k
GOOG,2023-04-25,2023-04-25,2023-04-25 16:01 ET,amc,8k
GOOG,2023-07-25,2023-07-25,2023-07-25 16:01 ET,amc,8k
GOOG,2023-10-24,2023-10-24,2023-10-24 16:01 ET,amc,8k
GOOG,2024-01-30,2024-01-30,2024-01-30 16:01 ET,amc,8k
GOOG,2024-04-25,2024-04-25,2024-04-25 16:01 ET,amc,8k
GOOG,2024-07-23,2024-07-23,2024-07-23 16:01 ET,amc,8k
GOOG,2024-10-29,2024-10-29,2024-10-29 16:01 ET,amc,8k
GOOG,2025-02-04,2025-02-04,2025-02-04 16:01 ET,amc,8k
GOOG,2025-04-24,2025-04-24,2025-04-24 16:01 ET,amc,8k
GOOG,2025-07-23,2025-07-23,2025-07-23 16:01 ET,amc,8k
GOOG,2025-10-29,2025-10-29,2025-10-29 16:01 ET,amc,8k
GOOG,2026-02-04,2026-02-04,2026-02-04 16:01 ET,amc,8k
GOOG,2026-04-29,2026-04-29,2026-04-29 16:01 ET,amc,8k
GOOG,2026-07-22,2026-07-22,2026-07-22 16:01 ET,amc,8k
GOOGL,2018-02-01,2018-02-01,2018-02-01 16:01 ET,amc,8k
GOOGL,2018-04-23,2018-04-23,2018-04-23 16:01 ET,amc,8k
GOOGL,2018-07-23,2018-07-23,2018-07-23 16:02 ET,amc,8k
GOOGL,2018-10-25,2018-10-25,2018-10-25 16:01 ET,amc,8k
GOOGL,2019-02-04,2019-02-04,2019-02-04 16:01 ET,amc,8k
GOOGL,2019-04-29,2019-04-29,2019-04-29 16:01 ET,amc,8k
GOOGL,2019-07-25,2019-07-25,2019-07-25 16:01 ET,amc,8k
GOOGL,2019-10-28,2019-10-28,2019-10-28 16:03 ET,amc,8k
GOOGL,2020-02-03,2020-02-03,2020-02-03 16:02 ET,amc,8k
GOOGL,2020-04-28,2020-04-28,2020-04-28 16:01 ET,amc,8k
GOOGL,2020-07-30,2020-07-30,2020-07-30 18:40 ET,amc,8k
GOOGL,2020-10-29,2020-10-29,2020-10-29 16:01 ET,amc,8k
GOOGL,2021-02-02,2021-02-02,2021-02-02 16:01 ET,amc,8k
GOOGL,2021-04-27,2021-04-27,2021-04-27 16:01 ET,amc,8k
GOOGL,2021-07-27,2021-07-27,2021-07-27 16:36 ET,amc,8k
GOOGL,2021-10-26,2021-10-26,2021-10-26 16:01 ET,amc,8k
GOOGL,2022-02-01,2022-02-01,2022-02-01 16:01 ET,amc,8k
GOOGL,2022-04-26,2022-04-26,2022-04-26 16:01 ET,amc,8k
GOOGL,2022-07-26,2022-07-26,2022-07-26 16:02 ET,amc,8k
GOOGL,2022-10-25,2022-10-25,2022-10-25 16:01 ET,amc,8k
GOOGL,2023-02-02,2023-02-02,2023-02-02 16:01 ET,amc,8k
GOOGL,2023-04-25,2023-04-25,2023-04-25 16:01 ET,amc,8k
GOOGL,2023-07-25,2023-07-25,2023-07-25 16:01 ET,amc,8k
GOOGL,2023-10-24,2023-10-24,2023-10-24 16:01 ET,amc,8k
GOOGL,2024-01-30,2024-01-30,2024-01-30 16:01 ET,amc,8k
GOOGL,2024-04-25,2024-04-25,2024-04-25 16:01 ET,amc,8k
GOOGL,2024-07-23,2024-07-23,2024-07-23 16:01 ET,amc,8k
GOOGL,2024-10-29,2024-10-29,2024-10-29 16:01 ET,amc,8k
GOOGL,2025-02-04,2025-02-04,2025-02-04 16:01 ET,amc,8k
GOOGL,2025-04-24,2025-04-24,2025-04-24 16:01 ET,amc,8k
GOOGL,2025-07-23,2025-07-23,2025-07-23 16:01 ET,amc,8k
GOOGL,2025-10-29,2025-10-29,2025-10-29 16:01 ET,amc,8k
GOOGL,2026-02-04,2026-02-04,2026-02-04 16:01 ET,amc,8k
GOOGL,2026-04-29,2026-04-29,2026-04-29 16:01 ET,amc,8k
GOOGL,2026-07-22,2026-07-22,2026-07-22 16:01 ET,amc,8k
HON,2018-01-26,2018-01-26,2018-01-26 06:36 ET,bmo,8k
HON,2018-04-20,2018-04-20,2018-04-20 06:41 ET,bmo,8k
HON,2018-07-20,2018-07-20,2018-07-20 06:39 ET,bmo,8k
HON,2018-10-19,2018-10-19,2018-10-19 09:55 ET,intraday,8k
HON,2019-02-01,2019-02-01,2019-02-01 06:37 ET,bmo,8k
HON,2019-04-18,2019-04-18,2019-04-18 06:35 ET,bmo,8k
HON,2019-07-18,2019-07-18,2019-07-18 06:40 ET,bmo,8k
HON,2019-10-17,2019-10-17,2019-10-17 06:35 ET,bmo,8k
HON,2020-01-31,2020-01-31,2020-01-31 06:37 ET,bmo,8k
HON,2020-05-01,2020-05-01,2020-05-01 06:36 ET,bmo,8k
HON,2020-07-24,2020-07-24,2020-07-24 06:36 ET,bmo,8k
HON,2020-10-30,2020-10-30,2020-10-30 06:37 ET,bmo,8k
HON,2021-01-29,2021-01-29,2021-01-29 07:02 ET,bmo,8k
HON,2021-04-23,2021-04-23,2021-04-23 06:59 ET,bmo,8k
HON,2021-07-23,2021-07-23,2021-07-23 06:40 ET,bmo,8k
HON,2021-10-22,2021-10-22,2021-10-22 06:53 ET,bmo,8k
HON,2022-02-03,2022-02-03,2022-02-03 06:34 ET,bmo,8k
HON,2022-04-29,2022-04-29,2022-04-29 06:33 ET,bmo,8k
HON,2022-07-28,2022-07-28,2022-07-28 06:32 ET,bmo,8k
HON,2022-10-27,2022-10-27,2022-10-27 06:33 ET,bmo,8k
HON,2023-02-02,2023-02-02,2023-02-02 06:33 ET,bmo,8k
HON,2023-04-27,2023-04-27,2023-04-27 06:03 ET,bmo,8k
HON,2023-07-27,2023-07-27,2023-07-27 06:35 ET,bmo,8k
HON,2023-10-26,2023-10-26,2023-10-26 06:01 ET,bmo,8k
HON,2024-02-01,2024-02-01,2024-02-01 06:08 ET,bmo,8k
HON,2024-04-25,2024-04-25,2024-04-25 06:03 ET,bmo,8k
HON,2024-07-25,2024-07-25,2024-07-25 06:03 ET,bmo,8k
HON,2024-10-24,2024-10-24,2024-10-24 06:02 ET,bmo,8k
HON,2025-02-06,2025-02-06,2025-02-06 06:04 ET,bmo,8k
HON,2025-04-29,2025-04-29,2025-04-29 06:05 ET,bmo,8k
HON,2025-07-24,2025-07-24,2025-07-24 06:10 ET,bmo,8k
HON,2025-10-23,2025-10-23,2025-10-23 06:05 ET,bmo,8k
HON,2026-01-29,2026-01-29,2026-01-29 06:04 ET,bmo,8k
HON,2026-04-23,2026-04-23,2026-04-23 06:03 ET,bmo,8k
HON,2026-07-23,2026-07-23,2026-07-23 06:01 ET,bmo,8k
IDXX,2018-02-01,2018-02-01,2018-02-01 06:31 ET,bmo,8k
IDXX,2018-05-04,2018-05-04,2018-05-04 06:31 ET,bmo,8k
IDXX,2018-08-01,2018-08-01,2018-08-01 06:31 ET,bmo,8k
IDXX,2018-11-01,2018-11-01,2018-11-01 06:31 ET,bmo,8k
IDXX,2019-02-01,2019-02-01,2019-02-01 06:31 ET,bmo,8k
IDXX,2019-05-01,2019-05-01,2019-05-01 06:31 ET,bmo,8k
IDXX,2019-08-01,2019-08-01,2019-08-01 06:31 ET,bmo,8k
IDXX,2019-10-31,2019-10-31,2019-10-31 06:31 ET,bmo,8k
IDXX,2020-01-31,2020-01-31,2020-01-31 06:36 ET,bmo,8k
IDXX,2020-04-30,2020-04-30,2020-04-30 06:33 ET,bmo,8k
IDXX,2020-07-31,2020-07-31,2020-07-31 08:43 ET,bmo,8k
IDXX,2020-10-29,2020-10-29,2020-10-29 06:31 ET,bmo,8k
IDXX,2021-02-02,2021-02-02,2021-02-02 06:31 ET,bmo,8k
IDXX,2021-05-04,2021-05-04,2021-05-04 06:30 ET,bmo,8k
IDXX,2021-07-30,2021-07-30,2021-07-30 06:38 ET,bmo,8k
IDXX,2021-11-02,2021-11-02,2021-11-02 06:33 ET,bmo,8k
IDXX,2022-02-02,2022-02-02,2022-02-02 06:30 ET,bmo,8k
IDXX,2022-05-04,2022-05-04,2022-05-04 06:31 ET,bmo,8k
IDXX,2022-08-02,2022-08-02,2022-08-02 06:31 ET,bmo,8k
IDXX,2022-11-01,2022-11-01,2022-11-01 06:59 ET,bmo,8k
IDXX,2023-02-06,2023-02-06,2023-02-06 06:31 ET,bmo,8k
IDXX,2023-05-02,2023-05-02,2023-05-02 06:34 ET,bmo,8k
IDXX,2023-08-01,2023-08-01,2023-08-01 06:30 ET,bmo,8k
IDXX,2023-11-01,2023-11-01,2023-11-01 06:30 ET,bmo,8k
IDXX,2024-02-05,2024-02-05,2024-02-05 06:30 ET,bmo,8k
IDXX,2024-05-01,2024-05-01,2024-05-01 06:30 ET,bmo,8k
IDXX,2024-08-06,2024-08-06,2024-08-06 06:30 ET,bmo,8k
IDXX,2024-10-31,2024-10-31,2024-10-31 06:30 ET,bmo,8k
IDXX,2025-02-03,2025-02-03,2025-02-03 06:30 ET,bmo,8k
IDXX,2025-05-01,2025-05-01,2025-05-01 06:30 ET,bmo,8k
IDXX,2025-08-04,2025-08-04,2025-08-04 06:30 ET,bmo,8k
IDXX,2025-11-03,2025-11-03,2025-11-03 06:34 ET,bmo,8k
IDXX,2026-02-02,2026-02-02,2026-02-02 06:39 ET,bmo,8k
IDXX,2026-05-05,2026-05-05,2026-05-05 06:31 ET,bmo,8k
INTC,2018-01-25,2018-01-25,2018-01-25 16:06 ET,amc,8k
INTC,2018-04-26,2018-04-26,2018-04-26 16:05 ET,amc,8k
INTC,2018-07-26,2018-07-26,2018-07-26 16:05 ET,amc,8k
INTC,2018-10-25,2018-10-25,2018-10-25 16:08 ET,amc,8k
INTC,2019-01-24,2019-01-24,2019-01-24 16:06 ET,amc,8k
INTC,2019-04-25,2019-04-25,2019-04-25 16:05 ET,amc,8k
INTC,2019-07-25,2019-07-25,2019-07-25 16:10 ET,amc,8k
INTC,2019-10-24,2019-10-24,2019-10-24 16:08 ET,amc,8k
INTC,2020-01-23,2020-01-23,2020-01-23 16:07 ET,amc,8k
INTC,2020-04-23,2020-04-23,2020-04-23 16:07 ET,amc,8k
INTC,2020-07-23,2020-07-23,2020-07-23 16:07 ET,amc,8k
INTC,2020-10-22,2020-10-22,2020-10-22 16:07 ET,amc,8k
INTC,2021-01-21,2021-01-21,2021-01-21 16:04 ET,amc,8k
INTC,2021-04-22,2021-04-22,2021-04-22 16:05 ET,amc,8k
INTC,2021-07-22,2021-07-22,2021-07-22 16:05 ET,amc,8k
INTC,2021-10-21,2021-10-21,2021-10-21 16:09 ET,amc,8k
INTC,2022-01-26,2022-01-26,2022-01-26 16:08 ET,amc,8k
INTC,2022-04-28,2022-04-28,2022-04-28 16:09 ET,amc,8k
INTC,2022-07-28,2022-07-28,2022-07-28 16:06 ET,amc,8k
INTC,2022-10-27,2022-10-27,2022-10-27 16:02 ET,amc,8k
INTC,2023-01-26,2023-01-26,2023-01-26 16:06 ET,amc,8k
INTC,2023-04-27,2023-04-27,2023-04-27 16:09 ET,amc,8k
INTC,2023-07-27,2023-07-27,2023-07-27 16:07 ET,amc,8k
INTC,2023-10-26,2023-10-26,2023-10-26 16:09 ET,amc,8k
INTC,2024-01-25,2024-01-25,2024-01-25 16:07 ET,amc,8k
INTC,2024-04-25,2024-04-25,2024-04-25 16:09 ET,amc,8k
INTC,2024-08-01,2024-08-01,2024-08-01 16:08 ET,amc,8k
INTC,2024-10-31,2024-10-31,2024-10-31 16:07 ET,amc,8k
INTC,2025-01-30,2025-01-30,2025-01-30 16:13 ET,amc,8k
INTC,2025-04-24,2025-04-24,2025-04-24 16:05 ET,amc,8k
INTC,2025-07-24,2025-07-24,2025-07-24 16:04 ET,amc,8k
INTC,2025-10-23,2025-10-23,2025-10-23 16:10 ET,amc,8k
INTC,2026-01-22,2026-01-22,2026-01-22 16:10 ET,amc,8k
INTC,2026-04-23,2026-04-23,2026-04-23 16:07 ET,amc,8k
INTC,2026-07-23,2026-07-23,2026-07-23 16:09 ET,amc,8k
INTU,2018-02-22,2018-02-22,2018-02-22 16:05 ET,amc,8k
INTU,2018-05-22,2018-05-22,2018-05-22 16:07 ET,amc,8k
INTU,2018-08-23,2018-08-23,2018-08-23 16:10 ET,amc,8k
INTU,2018-11-19,2018-11-19,2018-11-19 16:01 ET,amc,8k
INTU,2019-02-21,2019-02-21,2019-02-21 16:06 ET,amc,8k
INTU,2019-05-23,2019-05-23,2019-05-23 16:02 ET,amc,8k
INTU,2019-08-22,2019-08-22,2019-08-22 16:02 ET,amc,8k
INTU,2019-11-21,2019-11-21,2019-11-21 16:06 ET,amc,8k
INTU,2020-02-24,2020-02-24,2020-02-24 16:28 ET,amc,8k
INTU,2020-05-21,2020-05-21,2020-05-21 16:03 ET,amc,8k
INTU,2020-08-25,2020-08-25,2020-08-25 16:02 ET,amc,8k
INTU,2020-11-19,2020-11-19,2020-11-19 16:01 ET,amc,8k
INTU,2021-02-23,2021-02-23,2021-02-23 16:03 ET,amc,8k
INTU,2021-05-25,2021-05-25,2021-05-25 16:01 ET,amc,8k
INTU,2021-08-24,2021-08-24,2021-08-24 16:02 ET,amc,8k
INTU,2021-11-18,2021-11-18,2021-11-18 16:05 ET,amc,8k
INTU,2022-02-24,2022-02-24,2022-02-24 16:01 ET,amc,8k
INTU,2022-05-24,2022-05-24,2022-05-24 16:01 ET,amc,8k
INTU,2022-08-23,2022-08-23,2022-08-23 16:06 ET,amc,8k
INTU,2022-11-29,2022-11-29,2022-11-29 16:01 ET,amc,8k
INTU,2023-02-23,2023-02-23,2023-02-23 16:04 ET,amc,8k
INTU,2023-05-23,2023-05-23,2023-05-23 16:01 ET,amc,8k
INTU,2023-08-24,2023-08-24,2023-08-24 16:02 ET,amc,8k
INTU,2023-11-28,2023-11-28,2023-11-28 16:05 ET,amc,8k
INTU,2024-02-22,2024-02-22,2024-02-22 16:03 ET,amc,8k
INTU,2024-05-23,2024-05-23,2024-05-23 16:01 ET,amc,8k
INTU,2024-08-22,2024-08-22,2024-08-22 16:01 ET,amc,8k
INTU,2024-11-21,2024-11-21,2024-11-21 16:07 ET,amc,8k
INTU,2025-02-25,2025-02-25,2025-02-25 16:01 ET,amc,8k
INTU,2025-05-22,2025-05-22,2025-05-22 16:02 ET,amc,8k
INTU,2025-08-21,2025-08-21,2025-08-21 16:02 ET,amc,8k
INTU,2025-11-20,2025-11-20,2025-11-20 16:01 ET,amc,8k
INTU,2026-02-26,2026-02-26,2026-02-26 16:02 ET,amc,8k
INTU,2026-05-20,2026-05-20,2026-05-20 16:05 ET,amc,8k
ISRG,2018-01-25,2018-01-25,2018-01-25 16:08 ET,amc,8k
ISRG,2018-04-17,2018-04-17,2018-04-17 16:17 ET,amc,8k
ISRG,2018-07-19,2018-07-19,2018-07-19 16:07 ET,amc,8k
ISRG,2018-10-18,2018-10-18,2018-10-18 16:07 ET,amc,8k
ISRG,2019-01-24,2019-01-24,2019-01-24 16:09 ET,amc,8k
ISRG,2019-04-18,2019-04-18,2019-04-18 16:12 ET,amc,8k
ISRG,2019-07-18,2019-07-18,2019-07-18 16:08 ET,amc,8k
ISRG,2019-10-17,2019-10-17,2019-10-17 16:14 ET,amc,8k
ISRG,2020-01-23,2020-01-23,2020-01-23 16:07 ET,amc,8k
ISRG,2020-04-16,2020-04-16,2020-04-16 16:07 ET,amc,8k
ISRG,2020-07-21,2020-07-21,2020-07-21 16:08 ET,amc,8k
ISRG,2020-10-15,2020-10-15,2020-10-15 16:00 ET,amc,8k
ISRG,2021-01-21,2021-01-21,2021-01-21 16:01 ET,amc,8k
ISRG,2021-04-20,2021-04-20,2021-04-20 16:01 ET,amc,8k
ISRG,2021-07-20,2021-07-20,2021-07-20 16:01 ET,amc,8k
ISRG,2021-10-19,2021-10-19,2021-10-19 14:51 ET,intraday,8k
ISRG,2022-01-20,2022-01-20,2022-01-20 16:05 ET,amc,8k
ISRG,2022-04-21,2022-04-21,2022-04-21 16:08 ET,amc,8k
ISRG,2022-07-21,2022-07-21,2022-07-21 16:05 ET,amc,8k
ISRG,2022-10-18,2022-10-18,2022-10-18 16:06 ET,amc,8k
ISRG,2023-01-24,2023-01-24,2023-01-24 16:01 ET,amc,8k
